"TIME", "DISTANCE", "CLIENT_1_EID", "CLIENT_1_LAT", "CLIENT_1_LON", "CLIENT_2_EID", "CLIENT_2_LAT", "CLIENT_2_LON"
0.0225456479, 0.8590976694, 4477, -3.789450895, -38.47943344, 4505, -3.789544, -38.483914
0.03864970263, 1.422739586, 4477, -3.789450895, -38.47943344, 4504, -3.795627732, -38.47493417
0.05495615552, 2.921297758, 4477, -3.789450895, -38.47943344, 4503, -3.770793, -38.482419
0.1143642712, 6.123353749, 4477, -3.789450895, -38.47943344, 4502, -3.828437413, -38.49008553
0.1243958708, 7.308629476, 4477, -3.789450895, -38.47943344, 4501, -3.845724, -38.479589
0.06026375126, 2.769067834, 4477, -3.789450895, -38.47943344, 4500, -3.801312179, -38.486623
0.07761008445, 3.441105452, 4477, -3.789450895, -38.47943344, 4498, -3.800509695, -38.49366241
0.020724572, 0.9159287759, 4477, -3.789450895, -38.47943344, 4497, -3.7922177, -38.480965
0.1377696765, 7.076815124, 4477, -3.789450895, -38.47943344, 4495, -3.782171546, -38.51654169
0.2138650568, 13.03977384, 4477, -3.789450895, -38.47943344, 4494, -3.870498208, -38.4978409
0.2154539775, 13.1780409, 4477, -3.789450895, -38.47943344, 4493, -3.870605252, -38.49789455
0.04280862708, 1.568301942, 4477, -3.789450895, -38.47943344, 4492, -3.7884033, -38.467464
0.09177287105, 3.282050514, 4477, -3.789450895, -38.47943344, 4491, -3.782142527, -38.49818037
0.09950022576, 5.098086909, 4477, -3.789450895, -38.47943344, 4483, -3.810440735, -38.49482681
0.07197086928, 3.178816965, 4477, -3.789450895, -38.47943344, 4481, -3.802705442, -38.4883658
0.120867375, 6.275158759, 4476, -3.777324933, -38.5130535, 1, -3.820394, -38.534866
0.105818351, 5.255303505, 4476, -3.777324933, -38.5130535, 4478, -3.7822087, -38.49841
0.1475370248, 7.213370537, 4476, -3.777324933, -38.5130535, 4477, -3.789450895, -38.47943344
0.1918730436, 10.36530655, 4476, -3.777324933, -38.5130535, 4436, -3.857085695, -38.49659024
0.1475663901, 6.607665737, 4476, -3.777324933, -38.5130535, 4435, -3.7917287, -38.486324
0.1935486768, 8.823778354, 4476, -3.777324933, -38.5130535, 4434, -3.788275676, -38.46553773
0.1702976706, 7.703076344, 4476, -3.777324933, -38.5130535, 4433, -3.798074763, -38.47895185
0.3896343572, 18.18802247, 4476, -3.777324933, -38.5130535, 4432, -3.805430517, -38.45109231
0.1625622964, 7.739255046, 4476, -3.777324933, -38.5130535, 4431, -3.7908456, -38.476166
0.109542382, 5.453304613, 4476, -3.777324933, -38.5130535, 4430, -3.7847707, -38.504284
0.1036629137, 4.726994493, 4476, -3.777324933, -38.5130535, 4429, -3.7993126, -38.499374
0.1875382731, 8.613414221, 4476, -3.777324933, -38.5130535, 4427, -3.788413351, -38.46734305
0.1689699468, 7.675158653, 4476, -3.777324933, -38.5130535, 4426, -3.7986517, -38.47932
0.1304098487, 6.726443714, 4476, -3.777324933, -38.5130535, 4420, -3.8268032, -38.50519
0.1424476094, 6.596092422, 4476, -3.777324933, -38.5130535, 4534, -3.81951, -38.491722
0.1232729764, 6.032977769, 4476, -3.777324933, -38.5130535, 4533, -3.788169452, -38.49998212
0.1905922316, 8.921271179, 4476, -3.777324933, -38.5130535, 4532, -3.8445275, -38.49463
0.1172746501, 5.656273979, 4476, -3.777324933, -38.5130535, 4531, -3.7849307, -38.49906198
0.09982328235, 4.839290521, 4476, -3.777324933, -38.5130535, 4530, -3.8107007, -38.510647
0.5368341765, 25.20716861, 4476, -3.777324933, -38.5130535, 4529, -3.870258847, -38.37337639
0.1038573851, 4.855889208, 4476, -3.777324933, -38.5130535, 4528, -3.79482545, -38.50083475
0.2676391248, 11.55537843, 4476, -3.777324933, -38.5130535, 4527, -3.814381393, -38.45764059
0.1478211336, 6.331756609, 4476, -3.777324933, -38.5130535, 4526, -3.791210246, -38.49160108
0.1778804654, 7.895979201, 4476, -3.777324933, -38.5130535, 4525, -3.800287044, -38.47544249
0.152336782, 6.464604869, 4476, -3.777324933, -38.5130535, 4524, -3.801400096, -38.48847793
0.1529501323, 6.486072122, 4476, -3.777324933, -38.5130535, 4522, -3.801492705, -38.48840792
0.1415732713, 6.397906583, 4476, -3.777324933, -38.5130535, 4520, -3.793535, -38.48653
0.1461222747, 6.247097103, 4476, -3.777324933, -38.5130535, 4518, -3.8013663, -38.48826
0.1524998284, 6.470311484, 4476, -3.777324933, -38.5130535, 4516, -3.801631873, -38.48839719
0.1139090092, 5.304479233, 4476, -3.777324933, -38.5130535, 4515, -3.794863, -38.5011742
0.1531825452, 7.586947422, 4476, -3.777324933, -38.5130535, 4514, -3.7933288, -38.480827
0.1495730863, 7.342938374, 4476, -3.777324933, -38.5130535, 4513, -3.791352, -38.481213
0.1262353879, 5.931230045, 4476, -3.777324933, -38.5130535, 4512, -3.778196315, -38.48287489
0.1464386985, 7.112763083, 4476, -3.777324933, -38.5130535, 4511, -3.788383, -38.482067
0.1290020502, 5.836525823, 4476, -3.777324933, -38.5130535, 4510, -3.795228, -38.491894
0.1183559577, 5.508324962, 4476, -3.777324933, -38.5130535, 4509, -3.795897, -38.49246
0.1463776541, 7.172792556, 4476, -3.777324933, -38.5130535, 4508, -3.789609955, -38.48016915
0.2155509134, 10.36414865, 4476, -3.777324933, -38.5130535, 4507, -3.8463397, -38.479694
0.2445654655, 13.32706957, 4476, -3.777324933, -38.5130535, 4506, -3.882640313, -38.50145465
0.1545409144, 7.455382022, 4476, -3.777324933, -38.5130535, 4505, -3.789544, -38.483914
0.1679895146, 7.528553155, 4476, -3.777324933, -38.5130535, 4504, -3.795627732, -38.47493417
0.1121811555, 5.19967826, 4476, -3.777324933, -38.5130535, 4503, -3.770793, -38.482419
0.1590160859, 7.390555388, 4476, -3.777324933, -38.5130535, 4502, -3.828437413, -38.49008553
0.212557892, 10.18456738, 4476, -3.777324933, -38.5130535, 4501, -3.845724, -38.479589
0.1629181343, 6.834952187, 4476, -3.777324933, -38.5130535, 4500, -3.801312179, -38.486623
