"FROM", "TO", "PREV", "LOG", "LAT"
166674,101045,101044,-38.5467,-3.77869
166674,101044,120060,-38.5509,-3.77322
166674,120060,120036,-38.5505,-3.77212
166674,120036,1487,-38.5503,-3.7712
166674,1487,1481,-38.5504,-3.77091
166674,1481,11068,-38.5513,-3.77056
166674,11068,41463,-38.5522,-3.77024
166674,41463,41718,-38.5519,-3.76932
166674,41718,8350,-38.5516,-3.76847
166674,8350,60970,-38.5515,-3.76833
166674,60970,23701,-38.5505,-3.76784
166674,23701,105773,-38.5499,-3.76759
166674,105773,6513,-38.5496,-3.76749
166674,6513,129836,-38.5487,-3.76711
166674,129836,20309,-38.5486,-3.76709
166674,20309,10338,-38.5479,-3.76683
166674,10338,40498,-38.5475,-3.76681
166674,40498,96937,-38.5474,-3.76687
166674,96937,96940,-38.5473,-3.76697
166674,96940,96938,-38.5469,-3.76742
166674,96938,144025,-38.5461,-3.76799
166674,144025,54015,-38.546,-3.76807
166674,54015,41442,-38.546,-3.7681
166674,41442,14738,-38.5452,-3.76861
166674,14738,6249,-38.5445,-3.76901
166674,6249,23024,-38.544,-3.76916
166674,23024,58444,-38.5438,-3.76923
166674,58444,58443,-38.5433,-3.76938
166674,58443,100311,-38.5427,-3.76958
166674,100311,55806,-38.5426,-3.7696
166674,55806,59250,-38.5419,-3.76981
166674,59250,142731,-38.5413,-3.76999
166674,142731,20313,-38.5412,-3.77001
166674,20313,40745,-38.5406,-3.77022
166674,40745,33930,-38.5399,-3.77042
166674,33930,110905,-38.5393,-3.77058
166674,110905,53606,-38.5392,-3.77062
166674,53606,40862,-38.5385,-3.77082
166674,40862,52387,-38.5382,-3.76976
166674,52387,70520,-38.5381,-3.7693
166674,70520,77901,-38.5379,-3.76864
166674,77901,759,-38.5377,-3.76795
166674,759,56002,-38.5375,-3.76729
166674,56002,73972,-38.5374,-3.76722
166674,73972,73971,-38.5373,-3.76677
166674,73971,20479,-38.5372,-3.76656
166674,20479,15727,-38.537,-3.76589
166674,15727,14322,-38.5369,-3.76552
166674,14322,14321,-38.5368,-3.76494
166674,14321,166673,-38.5369,-3.76489
166674,166673,166674,-38.5369,-3.76482
166674,166648,166647,-38.5553,-3.77966
166674,166647,47190,-38.5551,-3.77914
166674,47190,23712,-38.5547,-3.7783
166674,23712,20447,-38.5545,-3.77756
166674,20447,20446,-38.5543,-3.77704
166674,20446,60632,-38.5541,-3.77652
166674,60632,14139,-38.5537,-3.77605
166674,14139,14138,-38.5543,-3.77585
166674,14138,79705,-38.5545,-3.77565
166674,79705,92502,-38.5544,-3.77522
166674,92502,20354,-38.5544,-3.77492
166674,20354,20332,-38.5536,-3.77403
166674,20332,130378,-38.5536,-3.77387
166674,130378,40004,-38.5533,-3.77322
166674,40004,20292,-38.5532,-3.77291
166674,20292,20293,-38.5529,-3.77209
166674,20293,47533,-38.5526,-3.77116
166674,47533,41463,-38.5522,-3.77024
166674,166650,166649,-38.5591,-3.74916
166674,166649,40508,-38.559,-3.74914
166674,40508,40507,-38.559,-3.74922
166674,40507,40504,-38.559,-3.74947
166674,40504,21894,-38.5595,-3.7501
166674,21894,86658,-38.5593,-3.75032
166674,86658,65899,-38.5588,-3.75077
166674,65899,65900,-38.5583,-3.75118
166674,65900,107178,-38.5583,-3.7512
166674,107178,18274,-38.5573,-3.75213
166674,18274,10929,-38.5565,-3.75286
166674,10929,91150,-38.5561,-3.75324
166674,91150,23659,-38.5556,-3.75367
166674,23659,78543,-38.5552,-3.75405
166674,78543,30036,-38.5549,-3.75433
166674,30036,13108,-38.5541,-3.75357
166674,13108,29385,-38.5539,-3.75328
166674,29385,99,-38.5537,-3.75313
166674,99,59953,-38.5534,-3.75287
166674,59953,59954,-38.5533,-3.75274
166674,59954,56368,-38.5528,-3.75226
166674,56368,56369,-38.5521,-3.7515
166674,56369,100644,-38.5518,-3.75122
166674,100644,100645,-38.5513,-3.75078
166674,100645,163014,-38.5513,-3.75072
166674,163014,40151,-38.5508,-3.75021
166674,40151,28557,-38.55,-3.74947
166674,28557,28560,-38.5499,-3.74957
166674,28560,72726,-38.5498,-3.74967
166674,72726,34981,-38.5497,-3.74977
166674,34981,34982,-38.5494,-3.75003
166674,34982,78132,-38.5493,-3.75013
166674,78132,41249,-38.5491,-3.75033
166674,41249,15080,-38.5483,-3.75108
166674,15080,73888,-38.5475,-3.75183
166674,73888,107931,-38.547,-3.7522
166674,107931,34925,-38.5467,-3.75256
166674,34925,34923,-38.5466,-3.75258
166674,34923,34924,-38.5466,-3.75261
166674,34924,66940,-38.5462,-3.75296
166674,66940,66941,-38.5466,-3.75333
166674,66941,28399,-38.5468,-3.75357
166674,28399,1008,-38.5463,-3.75394
166674,1008,42770,-38.5462,-3.75404
166674,42770,47329,-38.546,-3.75411
166674,47329,47330,-38.5448,-3.7547
166674,47330,6527,-38.5443,-3.75496
166674,6527,1226,-38.5432,-3.75552
166674,1226,1227,-38.5422,-3.75604
166674,1227,20392,-38.5415,-3.75639
166674,20392,50218,-38.5408,-3.75675
166674,50218,110830,-38.5408,-3.75679
166674,110830,23063,-38.5404,-3.75696
166674,23063,23064,-38.5404,-3.75712
166674,23064,47358,-38.5406,-3.75797
166674,47358,47354,-38.5408,-3.75889
166674,47354,47357,-38.5407,-3.75898
166674,47357,9161,-38.5404,-3.7595
166674,9161,9160,-38.5403,-3.75965
166674,9160,19518,-38.5398,-3.76015
166674,19518,5283,-38.5397,-3.76019
166674,5283,5287,-38.5391,-3.76043
166674,5287,89724,-38.5382,-3.76095
166674,89724,37217,-38.5378,-3.76124
166674,37217,5497,-38.5374,-3.76163
166674,5497,53754,-38.5372,-3.76167
166674,53754,53761,-38.5359,-3.76207
166674,53761,19566,-38.5358,-3.7621
166674,19566,19568,-38.5359,-3.76251
166674,19568,54412,-38.536,-3.76262
166674,54412,54413,-38.5362,-3.76348
166674,54413,10131,-38.5367,-3.76496
166674,10131,14321,-38.5368,-3.76494
166674,166652,166651,-38.5398,-3.72532
166674,166651,47375,-38.5398,-3.72522
166674,47375,112709,-38.5396,-3.72483
166674,112709,11803,-38.5386,-3.72516
166674,11803,11804,-38.5375,-3.72551
166674,11804,23965,-38.5379,-3.72667
166674,23965,19540,-38.5379,-3.72696
166674,19540,19541,-38.5383,-3.72812
166674,19541,99463,-38.5384,-3.72852
166674,99463,5018,-38.5386,-3.72894
166674,5018,55985,-38.5377,-3.72922
166674,55985,40383,-38.5375,-3.7293
166674,40383,40381,-38.5373,-3.72934
166674,40381,40382,-38.5369,-3.72946
166674,40382,19561,-38.5364,-3.72964
166674,19561,19562,-38.5359,-3.72982
166674,19562,31110,-38.5353,-3.72999
166674,31110,56284,-38.5352,-3.73002
166674,56284,41217,-38.5342,-3.73035
166674,41217,41399,-38.5342,-3.73043
166674,41399,20288,-38.5345,-3.73133
166674,20288,23280,-38.5348,-3.73232
166674,23280,23274,-38.5349,-3.73279
166674,23274,23273,-38.535,-3.7331
166674,23273,42742,-38.5351,-3.73322
166674,42742,42741,-38.5351,-3.7334
166674,42741,165435,-38.5353,-3.73415
166674,165435,42455,-38.5355,-3.73464
166674,42455,42454,-38.5356,-3.73517
166674,42454,35538,-38.5357,-3.73526
166674,35538,35534,-38.5358,-3.73572
166674,35534,42782,-38.5367,-3.73654
166674,42782,42920,-38.5373,-3.73715
166674,42920,42917,-38.5374,-3.73732
166674,42917,62269,-38.5376,-3.73754
166674,62269,62267,-38.5381,-3.73817
166674,62267,15201,-38.5385,-3.7385
166674,15201,15199,-38.5386,-3.73862
166674,15199,6050,-38.5389,-3.73887
166674,6050,6046,-38.5392,-3.73903
166674,6046,55959,-38.5389,-3.73925
166674,55959,77038,-38.5382,-3.7399
166674,77038,85973,-38.5391,-3.74093
166674,85973,149666,-38.539,-3.74106
166674,149666,19549,-38.5378,-3.74204
166674,19549,269,-38.5374,-3.74238
166674,269,19550,-38.5371,-3.74268
166674,19550,74826,-38.5368,-3.74295
166674,74826,19565,-38.5366,-3.74309
166674,19565,20331,-38.536,-3.74356
166674,20331,19703,-38.5354,-3.74413
166674,19703,41465,-38.535,-3.7445
166674,41465,56379,-38.5343,-3.74509
166674,56379,56333,-38.534,-3.7453
166674,56333,56334,-38.5333,-3.74588
166674,56334,47546,-38.5333,-3.74591
166674,47546,22425,-38.5327,-3.74642
166674,22425,20496,-38.5325,-3.74657
166674,20496,12257,-38.5319,-3.74705
166674,12257,75130,-38.5317,-3.74723
166674,75130,75131,-38.5313,-3.74756
166674,75131,98166,-38.5309,-3.74799
166674,98166,35170,-38.5308,-3.74807
166674,35170,34371,-38.5308,-3.74816
166674,34371,34373,-38.5312,-3.74867
166674,34373,20481,-38.5316,-3.74916
166674,20481,20480,-38.5316,-3.74922
166674,20480,48280,-38.532,-3.74961
166674,48280,71664,-38.5322,-3.7504
166674,71664,31012,-38.5327,-3.75205
166674,31012,31011,-38.5327,-3.75213
166674,31011,31010,-38.5328,-3.75217
166674,31010,31016,-38.5328,-3.75223
166674,31016,31015,-38.5328,-3.7523
166674,31015,56289,-38.5334,-3.75429
166674,56289,40876,-38.5335,-3.75468
166674,40876,40877,-38.5336,-3.75476
166674,40877,42793,-38.5341,-3.75643
166674,42793,19778,-38.5341,-3.75656
166674,19778,20380,-38.5347,-3.75865
166674,20380,20381,-38.5349,-3.75916
166674,20381,440,-38.535,-3.75952
166674,440,40808,-38.5353,-3.76054
166674,40808,40809,-38.5354,-3.76083
166674,40809,135231,-38.5356,-3.76144
166674,135231,19566,-38.5358,-3.7621
166674,166654,166653,-38.5398,-3.77204
166674,166653,110416,-38.5403,-3.77197
166674,110416,134311,-38.5401,-3.77123
166674,134311,33930,-38.5399,-3.77042
166674,166656,166655,-38.5643,-3.73409
166674,166655,63480,-38.5638,-3.73393
166674,63480,63481,-38.5637,-3.7341
166674,63481,90358,-38.5636,-3.7347
166674,90358,29581,-38.5634,-3.73534
166674,29581,22220,-38.5632,-3.73531
166674,22220,778,-38.563,-3.73527
166674,778,56713,-38.5619,-3.73505
166674,56713,75386,-38.5616,-3.73499
166674,75386,84905,-38.5609,-3.73483
166674,84905,84906,-38.5602,-3.7347
166674,84906,134958,-38.5601,-3.73466
166674,134958,21989,-38.5597,-3.7346
166674,21989,21990,-38.5587,-3.73438
166674,21990,22053,-38.5576,-3.73416
166674,22053,22710,-38.5572,-3.73408
166674,22710,86756,-38.5572,-3.73406
166674,86756,66209,-38.5569,-3.73401
166674,66209,55089,-38.5566,-3.73395
166674,55089,55090,-38.5561,-3.73385
166674,55090,93369,-38.5559,-3.73381
166674,93369,23629,-38.5557,-3.73377
166674,23629,23630,-38.5554,-3.73371
166674,23630,29958,-38.5543,-3.73349
166674,29958,29955,-38.554,-3.73341
166674,29955,29956,-38.5537,-3.73335
166674,29956,19323,-38.5533,-3.73327
166674,19323,19324,-38.5523,-3.73308
166674,19324,23747,-38.5515,-3.73293
166674,23747,134806,-38.5511,-3.73283
166674,134806,22968,-38.5507,-3.73273
166674,22968,22969,-38.5498,-3.73255
166674,22969,23661,-38.5491,-3.7324
166674,23661,119033,-38.5482,-3.73223
166674,119033,49913,-38.5478,-3.73214
166674,49913,92975,-38.5468,-3.73194
166674,92975,92974,-38.5466,-3.73189
166674,92974,56342,-38.5461,-3.73178
166674,56342,11700,-38.5451,-3.73156
166674,11700,11701,-38.545,-3.73154
166674,11701,29974,-38.5449,-3.73153
166674,29974,74959,-38.5448,-3.73151
166674,74959,47569,-38.5447,-3.73148
166674,47569,87089,-38.5444,-3.73142
166674,87089,87090,-38.5439,-3.73131
166674,87090,56336,-38.5435,-3.73123
166674,56336,28130,-38.5429,-3.73109
166674,28130,28131,-38.5427,-3.73106
166674,28131,23045,-38.5427,-3.73122
166674,23045,47312,-38.5426,-3.7318
166674,47312,42940,-38.5425,-3.732
166674,42940,88070,-38.5424,-3.73264
166674,88070,55850,-38.5421,-3.7329
166674,55850,16,-38.5416,-3.73306
166674,16,71127,-38.5413,-3.73317
166674,71127,98249,-38.5412,-3.73322
166674,98249,58838,-38.541,-3.73328
166674,58838,36588,-38.5399,-3.73361
166674,36588,36581,-38.5389,-3.73412
166674,36581,769,-38.5378,-3.73447
166674,769,40367,-38.5368,-3.73481
166674,40367,40368,-38.5367,-3.73482
166674,40368,40369,-38.5367,-3.73483
166674,40369,42454,-38.5356,-3.73517
166674,166658,166657,-38.5569,-3.74
166674,166657,62063,-38.5573,-3.74007
166674,62063,47162,-38.5575,-3.74011
166674,47162,41410,-38.5575,-3.74003
166674,41410,63647,-38.5573,-3.73999
166674,63647,42753,-38.5564,-3.73982
166674,42753,22756,-38.5554,-3.73961
166674,22756,55534,-38.5553,-3.73959
166674,55534,41695,-38.5543,-3.73938
166674,41695,41696,-38.5532,-3.73918
166674,41696,22784,-38.5521,-3.73895
166674,22784,5487,-38.551,-3.73872
166674,5487,28999,-38.5504,-3.73859
166674,28999,173,-38.5499,-3.73848
166674,173,47547,-38.5493,-3.73834
166674,47547,63622,-38.5489,-3.73825
166674,63622,40376,-38.5484,-3.73814
166674,40376,23732,-38.5481,-3.73807
166674,23732,42073,-38.5476,-3.73798
166674,42073,6909,-38.5472,-3.73791
166674,6909,29461,-38.5468,-3.73781
166674,29461,43167,-38.5463,-3.73772
166674,43167,85472,-38.5459,-3.73764
166674,85472,42120,-38.5455,-3.73756
166674,42120,92406,-38.5453,-3.73752
166674,92406,28860,-38.5447,-3.73741
166674,28860,77452,-38.5439,-3.73725
166674,77452,117927,-38.5438,-3.73723
166674,117927,98257,-38.5437,-3.73723
166674,98257,98254,-38.5433,-3.73731
166674,98254,15468,-38.5427,-3.73765
166674,15468,63731,-38.5425,-3.73789
166674,63731,63710,-38.5423,-3.73811
166674,63710,33416,-38.5422,-3.7383
166674,33416,38556,-38.5412,-3.73912
166674,38556,47361,-38.541,-3.73932
166674,47361,347,-38.5403,-3.73994
166674,347,346,-38.5402,-3.74002
166674,346,133165,-38.5393,-3.74073
166674,133165,85973,-38.5391,-3.74093
166674,166660,166659,-38.553,-3.73339
166674,166659,66214,-38.5532,-3.73344
166674,66214,29957,-38.5537,-3.73353
166674,29957,29953,-38.5539,-3.73359
166674,29953,29954,-38.5543,-3.73366
166674,29954,41471,-38.5541,-3.73479
166674,41471,75140,-38.554,-3.73522
166674,75140,75141,-38.554,-3.73534
166674,75141,59272,-38.5539,-3.73587
166674,59272,114956,-38.5537,-3.73645
166674,114956,62447,-38.5536,-3.737
166674,62447,62448,-38.5535,-3.73754
166674,62448,47209,-38.5534,-3.7381
166674,47209,47210,-38.5533,-3.73864
166674,47210,41696,-38.5532,-3.73918
166674,166662,166661,-38.5495,-3.73526
166674,166661,41800,-38.5493,-3.73607
166674,41800,22977,-38.5492,-3.73646
166674,22977,20620,-38.5491,-3.73716
166674,20620,63622,-38.5489,-3.73825
166674,166664,166663,-38.5411,-3.8178
166674,166663,10609,-38.5409,-3.81763
166674,10609,10608,-38.542,-3.81664
166674,10608,64202,-38.5432,-3.81568
166674,64202,38880,-38.5427,-3.81513
166674,38880,67740,-38.5423,-3.81455
166674,67740,67739,-38.5434,-3.81361
166674,67739,75573,-38.5438,-3.81321
166674,75573,29353,-38.5434,-3.8126
166674,29353,27978,-38.5436,-3.8125
166674,27978,4424,-38.5438,-3.81232
166674,4424,12197,-38.5441,-3.81204
166674,12197,57623,-38.5442,-3.81192
166674,57623,47571,-38.5444,-3.81178
166674,47571,47572,-38.5444,-3.81172
166674,47572,77428,-38.5445,-3.81161
166674,77428,134996,-38.5445,-3.81134
166674,134996,92047,-38.5446,-3.81111
166674,92047,92048,-38.5446,-3.81068
166674,92048,51762,-38.5447,-3.81024
166674,51762,101354,-38.5448,-3.80995
166674,101354,17714,-38.545,-3.80985
166674,17714,30027,-38.5452,-3.80955
166674,30027,30028,-38.5453,-3.80921
166674,30028,98064,-38.5454,-3.80878
166674,98064,85234,-38.5455,-3.80853
166674,85234,149703,-38.5456,-3.80854
166674,149703,20511,-38.5457,-3.80854
166674,20511,20510,-38.5459,-3.80856
166674,20510,20507,-38.546,-3.80887
166674,20507,124780,-38.5464,-3.80873
166674,124780,25669,-38.5471,-3.80847
166674,25669,68648,-38.5471,-3.80845
166674,68648,12141,-38.5472,-3.80843
166674,12141,12143,-38.5472,-3.80842
166674,12143,106497,-38.5474,-3.80838
166674,106497,75288,-38.5473,-3.80829
166674,75288,90205,-38.5483,-3.80772
166674,90205,86881,-38.5482,-3.80756
166674,86881,7459,-38.5483,-3.80733
166674,7459,7462,-38.5484,-3.80733
166674,7462,19160,-38.5495,-3.8068
166674,19160,19158,-38.55,-3.80653
166674,19158,41169,-38.5505,-3.80623
166674,41169,43814,-38.551,-3.80594
166674,43814,70839,-38.5513,-3.80579
166674,70839,70838,-38.5515,-3.80567
166674,70838,108761,-38.552,-3.80539
166674,108761,107910,-38.5521,-3.80534
166674,107910,137372,-38.5524,-3.80521
166674,137372,76526,-38.5531,-3.80477
166674,76526,61794,-38.5532,-3.80469
166674,61794,61793,-38.5533,-3.80462
166674,61793,110408,-38.5533,-3.80443
166674,110408,150865,-38.5531,-3.80386
166674,150865,155473,-38.5528,-3.80296
166674,155473,164167,-38.5528,-3.80282
166674,164167,131635,-38.5526,-3.80237
166674,131635,93304,-38.5526,-3.80212
166674,93304,48919,-38.5522,-3.8008
166674,48919,2591,-38.5521,-3.80063
166674,2591,92049,-38.552,-3.80037
166674,92049,116783,-38.552,-3.80018
166674,116783,6547,-38.5519,-3.79992
166674,6547,28913,-38.5517,-3.79943
166674,28913,20463,-38.5515,-3.79856
166674,20463,20464,-38.5513,-3.79806
166674,20464,32790,-38.5511,-3.79741
166674,32790,32791,-38.5511,-3.79725
166674,32791,61802,-38.551,-3.79713
166674,61802,99685,-38.5509,-3.79674
166674,99685,26753,-38.5507,-3.79612
166674,26753,134309,-38.5505,-3.79525
166674,134309,92893,-38.5503,-3.79485
166674,92893,54397,-38.5503,-3.79473
166674,54397,54395,-38.55,-3.79381
166674,54395,90753,-38.5498,-3.79303
166674,90753,118341,-38.5498,-3.79298
166674,118341,155669,-38.5498,-3.79293
166674,155669,111616,-38.5496,-3.79244
166674,111616,16438,-38.5495,-3.79202
166674,16438,241,-38.5494,-3.79187
166674,241,27668,-38.5493,-3.79156
166674,27668,27667,-38.5493,-3.7915
166674,27667,27666,-38.5489,-3.79017
166674,27666,78125,-38.5486,-3.78921
166674,78125,102639,-38.5485,-3.78877
166674,102639,11781,-38.548,-3.78755
166674,166666,166665,-38.5251,-3.81588
166674,166665,117087,-38.5249,-3.81518
166674,117087,99638,-38.5246,-3.81441
166674,99638,104309,-38.5244,-3.81353
166674,104309,70134,-38.5239,-3.81177
166674,70134,8157,-38.5234,-3.81
166674,8157,93424,-38.5232,-3.80918
166674,93424,13794,-38.5235,-3.80893
166674,13794,13790,-38.524,-3.80842
166674,13790,56104,-38.5246,-3.80794
166674,56104,56136,-38.5248,-3.80779
166674,56136,21732,-38.5249,-3.80778
166674,21732,56158,-38.5253,-3.80751
166674,56158,21749,-38.5253,-3.80737
166674,166668,166667,-38.5337,-3.80322
166674,166667,104612,-38.5336,-3.80317
166674,104612,47658,-38.5322,-3.8031
166674,47658,81238,-38.532,-3.80241
166674,81238,81232,-38.5316,-3.80237
166674,81232,81237,-38.5315,-3.80094
166674,81237,114508,-38.5307,-3.80096
166674,114508,111599,-38.5307,-3.8004
166674,111599,28778,-38.5304,-3.80037
166674,166670,166669,-38.5504,-3.72254
166674,166669,28071,-38.5503,-3.72219
166674,28071,18251,-38.549,-3.72256
166674,18251,18262,-38.549,-3.72349
166674,18262,4550,-38.549,-3.72375
166674,4550,57302,-38.5492,-3.72455
166674,57302,87012,-38.5489,-3.72453
166674,87012,19421,-38.5481,-3.72453
166674,19421,148380,-38.548,-3.72454
166674,148380,55709,-38.5478,-3.72454
166674,55709,55710,-38.5475,-3.72456
166674,55710,79713,-38.5469,-3.72461
166674,79713,30661,-38.5465,-3.72464
166674,30661,30662,-38.5464,-3.72464
166674,30662,79794,-38.5463,-3.72465
166674,79794,42104,-38.5462,-3.72466
166674,42104,42103,-38.546,-3.72467
166674,42103,76414,-38.546,-3.72469
166674,76414,19436,-38.5459,-3.72468
166674,19436,41468,-38.5456,-3.72636
166674,41468,2208,-38.5456,-3.72671
166674,2208,29283,-38.5453,-3.72803
166674,29283,57660,-38.5453,-3.72842
166674,57660,85128,-38.5451,-3.72923
166674,85128,55754,-38.5451,-3.72942
166674,55754,11821,-38.545,-3.72995
166674,11821,11820,-38.5448,-3.73088
166674,11820,47570,-38.5447,-3.73122
166674,47570,47569,-38.5447,-3.73148
166674,166672,166671,-38.5445,-3.73144
166674,166671,87089,-38.5444,-3.73142
166674,166676,166675,-38.5566,-3.75799
166674,166675,22743,-38.5564,-3.75771
166674,22743,39997,-38.5557,-3.75819
166674,39997,22759,-38.5551,-3.75871
166674,22759,78126,-38.5546,-3.7592
166674,78126,13340,-38.5543,-3.75945
166674,13340,13341,-38.5536,-3.75999
166674,13341,53707,-38.5535,-3.76013
166674,53707,34849,-38.5531,-3.76048
166674,34849,34850,-38.5526,-3.76087
166674,34850,23686,-38.5524,-3.76066
166674,23686,129691,-38.5518,-3.76083
166674,129691,5491,-38.5513,-3.76098
166674,5491,63988,-38.5512,-3.76098
166674,63988,63989,-38.5503,-3.76119
166674,63989,82096,-38.5502,-3.76121
166674,82096,65403,-38.5497,-3.76134
166674,65403,65404,-38.5494,-3.76141
166674,65404,83710,-38.5484,-3.76165
166674,83710,108129,-38.548,-3.76169
166674,108129,23006,-38.5475,-3.76206
166674,23006,19435,-38.5469,-3.76262
166674,19435,113101,-38.5462,-3.76321
166674,113101,41396,-38.5461,-3.76329
166674,41396,42132,-38.5451,-3.76415
166674,42132,23690,-38.5447,-3.76423
166674,23690,19460,-38.5441,-3.76443
166674,19460,1788,-38.5434,-3.76465
166674,1788,13799,-38.5427,-3.76486
166674,13799,45289,-38.542,-3.76506
166674,45289,90589,-38.5415,-3.76521
166674,90589,65103,-38.5413,-3.76527
166674,65103,40708,-38.5413,-3.76529
166674,40708,23062,-38.5406,-3.7655
166674,23062,62913,-38.5399,-3.76571
166674,62913,40501,-38.5392,-3.76592
166674,40501,20378,-38.5385,-3.76612
166674,20378,20379,-38.5379,-3.76633
166674,20379,47625,-38.5373,-3.76654
166674,47625,20479,-38.5372,-3.76656
166674,166678,166677,-38.5596,-3.74624
166674,166677,8596,-38.5597,-3.74564
166674,8596,49795,-38.5587,-3.74542
166674,49795,22200,-38.5585,-3.74613
166674,22200,74601,-38.5574,-3.74589
166674,74601,39985,-38.5573,-3.74587
166674,39985,6511,-38.5566,-3.74592
166674,6511,47500,-38.5562,-3.74634
166674,47500,47544,-38.5554,-3.74702
166674,47544,23734,-38.555,-3.74741
166674,23734,23733,-38.5547,-3.74767
166674,23733,40006,-38.5539,-3.74834
166674,40006,23672,-38.5532,-3.749
166674,23672,23673,-38.5525,-3.74966
166674,23673,7090,-38.5517,-3.75033
166674,7090,7089,-38.5516,-3.75042
166674,7089,144022,-38.5516,-3.75043
166674,144022,163014,-38.5513,-3.75072
166674,166680,166679,-38.5412,-3.73074
166674,166679,41497,-38.5411,-3.73072
166674,41497,47515,-38.5409,-3.73067
166674,47515,10016,-38.5408,-3.73066
166674,10016,2048,-38.541,-3.72974
166674,2048,102392,-38.5413,-3.72981
166674,102392,10692,-38.5418,-3.72991
166674,10692,10691,-38.543,-3.73014
166674,10691,42213,-38.543,-3.73057
166674,42213,28130,-38.5429,-3.73109
166674,166682,166681,-38.5473,-3.74029
166674,166681,2364,-38.547,-3.74061
166674,2364,17641,-38.5462,-3.74129
166674,17641,17642,-38.5455,-3.74192
166674,17642,96734,-38.5448,-3.74262
166674,96734,118724,-38.5441,-3.74322
166674,118724,52459,-38.544,-3.74331
166674,52459,75379,-38.5439,-3.74323
166674,75379,109598,-38.5434,-3.74282
166674,109598,109591,-38.5433,-3.74278
166674,109591,98239,-38.5432,-3.74273
166674,98239,98233,-38.5421,-3.74173
166674,98233,41405,-38.542,-3.74169
166674,41405,41404,-38.5417,-3.74141
166674,41404,85668,-38.5413,-3.74101
166674,85668,55908,-38.5411,-3.74077
166674,55908,348,-38.5403,-3.74
166674,348,347,-38.5403,-3.73994
166674,166684,166683,-38.5506,-3.72338
166674,166683,13786,-38.5497,-3.72361
166674,13786,4549,-38.5494,-3.72365
166674,4549,4550,-38.549,-3.72375
166674,166686,166685,-38.5369,-3.76533
166674,166685,14321,-38.5368,-3.76494
166674,166688,166687,-38.539,-3.72284
166674,166687,37540,-38.5389,-3.7223
166674,37540,66247,-38.5398,-3.72201
166674,66247,20426,-38.5401,-3.72306
166674,20426,132597,-38.5404,-3.72398
166674,132597,132598,-38.5405,-3.72421
166674,132598,93966,-38.5406,-3.72453
166674,93966,92280,-38.5408,-3.72493
166674,92280,150606,-38.5407,-3.72522
166674,150606,37846,-38.5406,-3.72595
166674,37846,41439,-38.5404,-3.72722
166674,41439,41440,-38.5404,-3.72748
166674,41440,14942,-38.5403,-3.72838
166674,14942,5017,-38.5396,-3.7286
166674,5017,5018,-38.5386,-3.72894
166674,166690,166689,-38.5416,-3.7243
166674,166689,155992,-38.5415,-3.72396
166674,155992,20474,-38.5415,-3.72368
166674,20474,132597,-38.5404,-3.72398
166674,166692,166691,-38.56,-3.76256
166674,166691,100825,-38.5604,-3.76236
166674,100825,42659,-38.5608,-3.76319
166674,42659,134348,-38.5607,-3.76322
166674,134348,26756,-38.5601,-3.76367
166674,26756,20602,-38.5594,-3.76413
166674,20602,144476,-38.5593,-3.7642
166674,144476,22072,-38.5587,-3.76455
166674,22072,39560,-38.559,-3.7653
166674,39560,39559,-38.5591,-3.76552
166674,39559,128485,-38.5585,-3.76577
166674,128485,18611,-38.5578,-3.76612
166674,18611,18610,-38.557,-3.76649
166674,18610,39905,-38.5562,-3.76687
166674,39905,6491,-38.5554,-3.76724
166674,6491,22762,-38.555,-3.76739
166674,22762,22761,-38.5545,-3.76766
166674,22761,94312,-38.5536,-3.76807
166674,94312,69716,-38.5527,-3.76848
166674,69716,19335,-38.5524,-3.76799
166674,19335,33931,-38.5518,-3.76832
166674,33931,8350,-38.5516,-3.76847
166676,166646,166645,-38.5348,-3.82047
166676,166645,75321,-38.5338,-3.81902
166676,75321,135281,-38.5333,-3.81843
166676,135281,158815,-38.5324,-3.81722
166676,158815,39082,-38.5317,-3.81624
166676,39082,155619,-38.5309,-3.81518
166676,155619,112568,-38.5299,-3.8137
166676,112568,21296,-38.5294,-3.8131
166676,21296,21294,-38.5287,-3.81215
166676,21294,53588,-38.5281,-3.81136
166676,53588,105478,-38.5271,-3.80992
166676,105478,105476,-38.5269,-3.80967
166676,105476,42240,-38.5268,-3.80951
166676,42240,65734,-38.5265,-3.80912
166676,65734,12806,-38.5262,-3.80872
166676,12806,21759,-38.5258,-3.80821
166676,21759,21749,-38.5253,-3.80737
166676,21749,48614,-38.5254,-3.80731
166676,48614,56149,-38.5254,-3.80727
166676,56149,13709,-38.5254,-3.80722
166676,13709,13699,-38.5259,-3.80631
166676,13699,28109,-38.5261,-3.80589
166676,28109,42887,-38.5264,-3.80553
166676,42887,22880,-38.5265,-3.80544
166676,22880,22873,-38.5283,-3.80345
166676,22873,53911,-38.5284,-3.80324
166676,53911,50766,-38.5286,-3.80302
166676,50766,57644,-38.5287,-3.80297
166676,57644,57645,-38.5289,-3.80276
166676,57645,42713,-38.5295,-3.80201
166676,42713,29528,-38.5301,-3.80118
166676,29528,29527,-38.5301,-3.80108
166676,29527,28779,-38.5302,-3.80099
166676,28779,28778,-38.5304,-3.80037
166676,28778,54418,-38.5305,-3.80003
166676,54418,54417,-38.5308,-3.7993
166676,54417,55837,-38.5315,-3.79765
166676,55837,55840,-38.5315,-3.79759
